mix_id,mix_label,n_tasks,goal,rank,excluded,scheduler,dispatch_order,goal_value,makespan_cycles,mean_turnaround_cycles,mean_wait_cycles,max_turnaround_cycles,max_wait_cycles,weighted_score,luts,ffs,power_dynamic_w,fmax_mhz_post_synth,mean_turnaround_us,throughput_tasks_per_s,energy_uJ,hw_status,timing_source,hw_source,note
mix2,Workload mix 2,4,power,11,False,LRU,T0->T1->T2->T3,0.027000,84037,46167.0,25157.8,84037,77617,6.0988,3035,1594,0.027,19.2,2404.53,913.9,118.177,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,power,12,False,BATCHDNN,T0->T1->T2->T3,0.079000,84037,46167.0,25157.8,84037,77617,6.0988,4657,6529,0.079,10.7,4314.67,509.3,620.460,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix2,Workload mix 2,4,power,13,False,HRRN,T0->T1->T3->T2,0.126000,84037,31479.0,10469.8,84037,18865,3.5558,2941,1002,0.126,6.5,4842.92,309.4,1629.025,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,power,,True,BATCHDNN_PP,T0->T1->T2->T3,,84037,46167.0,25157.8,84037,77617,6.0988,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix2,Workload mix 2,4,weighted,1,False,SJF,T1->T3->T0->T2,3.000000,84037,28268.5,7259.2,84037,18865,3.0000,1999,1050,0.018,20.3,1392.54,966.2,74.516,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,2,False,SRTF,T1->T3->T0->T2,3.000000,84037,28268.5,7259.2,84037,18865,3.0000,1854,490,0.018,21.1,1339.74,1004.3,71.690,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,3,False,HRRN,T0->T1->T3->T2,3.555835,84037,31479.0,10469.8,84037,18865,3.5558,2941,1002,0.126,6.5,4842.92,309.4,1629.025,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,4,False,AIMT,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,3417,6565,0.025,86.7,532.49,4126.8,24.232,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix2,Workload mix 2,4,weighted,5,False,BATCHDNN,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,4657,6529,0.079,10.7,4314.67,509.3,620.460,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix2,Workload mix 2,4,weighted,6,False,BATCHDNN_PP,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix2,Workload mix 2,4,weighted,7,False,EDF,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,2374,1050,0.024,19.0,2429.84,904.4,106.152,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,8,False,FIFO,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,1501,1050,0.011,106.6,433.09,5074.0,8.672,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,9,False,LRU,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,3035,1594,0.027,19.2,2404.53,913.9,118.177,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,10,False,MLFQ,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,2295,1044,0.024,90.9,507.89,4326.7,22.188,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,11,False,MLQ,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,755,490,0.008,112.4,410.74,5350.0,5.981,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,12,False,RR,T0->T1->T2->T3,6.098773,84037,46167.0,25157.8,84037,77617,6.0988,1594,1070,0.013,93.4,494.29,4445.7,11.697,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,13,False,LIFO,T3->T2->T1->T0,8.299650,84037,58879.2,37870.0,84037,73468,8.2996,1516,1050,0.012,111.1,529.97,5288.1,9.077,ok,model,measured (Vivado 2025.2 OOC),
mix2,Workload mix 2,4,weighted,14,False,PRI,T3->T2->T1->T0,8.299650,84037,58879.2,37870.0,84037,73468,8.2996,1663,1050,0.020,41.7,1411.97,1984.8,40.306,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,1,False,SJF,T1->T0->T2,199612.000000,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,2,False,SRTF,T1->T0->T2,199612.000000,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,3,False,AIMT,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,makespan,4,False,BATCHDNN,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,makespan,5,False,BATCHDNN_PP,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix3,Workload mix 3,3,makespan,6,False,EDF,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,7,False,FIFO,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,8,False,HRRN,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,9,False,LRU,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,10,False,MLFQ,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,11,False,MLQ,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,12,False,RR,T0->T1->T2,199612.000000,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,13,False,LIFO,T2->T1->T0,199612.000000,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,makespan,14,False,PRI,T2->T1->T0,199612.000000,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,1,False,SJF,T1->T0->T2,90493.333333,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,2,False,SRTF,T1->T0->T2,90493.333333,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,3,False,AIMT,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,turnaround,4,False,BATCHDNN,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,turnaround,5,False,BATCHDNN_PP,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix3,Workload mix 3,3,turnaround,6,False,EDF,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,7,False,FIFO,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,8,False,HRRN,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,9,False,LRU,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,10,False,MLFQ,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,11,False,MLQ,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,12,False,RR,T0->T1->T2,110781.333333,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,13,False,LIFO,T2->T1->T0,155368.000000,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround,14,False,PRI,T2->T1->T0,155368.000000,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,1,False,MLQ,T0->T1->T2,985.599051,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,2,False,FIFO,T0->T1->T2,1039.224515,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,3,False,RR,T0->T1->T2,1186.095646,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,4,False,MLFQ,T0->T1->T2,1218.716538,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,5,False,AIMT,T0->T1->T2,1277.754710,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,turnaround_us,6,False,LIFO,T2->T1->T0,1398.451845,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,7,False,PRI,T2->T1->T0,3725.851319,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,8,False,SRTF,T1->T0->T2,4288.783570,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,9,False,SJF,T1->T0->T2,4457.799672,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,10,False,LRU,T0->T1->T2,5769.861111,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,11,False,EDF,T0->T1->T2,5830.596491,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,12,False,BATCHDNN,T0->T1->T2,10353.395639,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,turnaround_us,13,False,HRRN,T0->T1->T2,17043.282051,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,turnaround_us,,True,BATCHDNN_PP,T0->T1->T2,,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix3,Workload mix 3,3,wait,1,False,SJF,T1->T0->T2,23956.000000,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,2,False,SRTF,T1->T0->T2,23956.000000,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,3,False,AIMT,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,wait,4,False,BATCHDNN,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,wait,5,False,BATCHDNN_PP,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix3,Workload mix 3,3,wait,6,False,EDF,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,7,False,FIFO,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,8,False,HRRN,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,9,False,LRU,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,10,False,MLFQ,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,11,False,MLQ,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,12,False,RR,T0->T1->T2,44244.000000,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,13,False,LIFO,T2->T1->T0,88830.666667,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,wait,14,False,PRI,T2->T1->T0,88830.666667,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,1,False,MLQ,T0->T1->T2,1689.277198,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,2,False,LIFO,T2->T1->T0,1669.739294,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,3,False,FIFO,T0->T1->T2,1602.108090,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,4,False,RR,T0->T1->T2,1403.723223,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,5,False,MLFQ,T0->T1->T2,1366.150332,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,6,False,AIMT,T0->T1->T2,1303.027874,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,throughput,7,False,PRI,T2->T1->T0,626.715829,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,8,False,SRTF,T1->T0->T2,317.115203,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,9,False,SJF,T1->T0->T2,305.091878,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,10,False,LRU,T0->T1->T2,288.559806,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,11,False,EDF,T0->T1->T2,285.553975,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,12,False,BATCHDNN,T0->T1->T2,160.811975,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,throughput,13,False,HRRN,T0->T1->T2,97.689518,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,throughput,,True,BATCHDNN_PP,T0->T1->T2,,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
mix3,Workload mix 3,3,area,1,False,MLQ,T0->T1->T2,755.000000,199612,110781.3,44244.0,199612,68200,4.0711,755,490,0.008,112.4,985.60,1689.3,14.207,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,2,False,FIFO,T0->T1->T2,1501.000000,199612,110781.3,44244.0,199612,68200,4.0711,1501,1050,0.011,106.6,1039.22,1602.1,20.598,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,3,False,LIFO,T2->T1->T0,1516.000000,199612,155368.0,88830.7,199612,135080,6.4250,1516,1050,0.012,111.1,1398.45,1669.7,21.560,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,4,False,RR,T0->T1->T2,1594.000000,199612,110781.3,44244.0,199612,68200,4.0711,1594,1070,0.013,93.4,1186.10,1403.7,27.783,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,5,False,PRI,T2->T1->T0,1663.000000,199612,155368.0,88830.7,199612,135080,6.4250,1663,1050,0.020,41.7,3725.85,626.7,95.737,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,6,False,SRTF,T1->T0->T2,1854.000000,199612,90493.3,23956.0,199612,68200,3.0000,1854,490,0.018,21.1,4288.78,317.1,170.285,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,7,False,SJF,T1->T0->T2,1999.000000,199612,90493.3,23956.0,199612,68200,3.0000,1999,1050,0.018,20.3,4457.80,305.1,176.996,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,8,False,MLFQ,T0->T1->T2,2295.000000,199612,110781.3,44244.0,199612,68200,4.0711,2295,1044,0.024,90.9,1218.72,1366.2,52.703,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,9,False,EDF,T0->T1->T2,2374.000000,199612,110781.3,44244.0,199612,68200,4.0711,2374,1050,0.024,19.0,5830.60,285.6,252.141,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,10,False,HRRN,T0->T1->T2,2941.000000,199612,110781.3,44244.0,199612,68200,4.0711,2941,1002,0.126,6.5,17043.28,97.7,3869.402,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,11,False,LRU,T0->T1->T2,3035.000000,199612,110781.3,44244.0,199612,68200,4.0711,3035,1594,0.027,19.2,5769.86,288.6,280.704,ok,model,measured (Vivado 2025.2 OOC),
mix3,Workload mix 3,3,area,12,False,AIMT,T0->T1->T2,3417.000000,199612,110781.3,44244.0,199612,68200,4.0711,3417,6565,0.025,86.7,1277.75,1303.0,57.558,ok,model,measured (Vivado 2025.2 OOC),164 CRITICAL WARNING(s) in synthesis -- see AIMT_vivado.log
mix3,Workload mix 3,3,area,13,False,BATCHDNN,T0->T1->T2,4657.000000,199612,110781.3,44244.0,199612,68200,4.0711,4657,6529,0.079,10.7,10353.40,160.8,1473.771,ok,model,measured (Vivado 2025.2 OOC),200 CRITICAL WARNING(s) in synthesis -- see BATCHDNN_vivado.log
mix3,Workload mix 3,3,area,,True,BATCHDNN_PP,T0->T1->T2,,199612,110781.3,44244.0,199612,68200,4.0711,,,,,,,,unavailable,model,measured (Vivado 2025.2 OOC),"STALE: last successful synthesis (2026-07-28 17:31) predates the multi-driven-reset fix; that netlist had current_batch/slice_remaining tied to GND, so its numbers do not describe the current RTL. Re-synthesis OOM-killed 4x on this machine: sampled peak was 14.9/15GB RAM with swap fully exhausted, i.e. Vivado needs ~12GB for this module. Re-run scripts/synth_scheduler_hw.py --only BATCHDNN_PP on a host with more swap."
